Date,Open,High,Low,Close,Adj Close,Volume
2022-05-02,119.88,120.71,118.22,120.45,120.45,18544958.0
2022-05-03,121.53,124.17,120.78,123.03,123.03,15720935.0
2022-05-04,122.8,127.4,122.74,127.1,127.1,17128535.0
2022-05-05,125.25,126.1,122.16,123.92,123.92,15055401.0
2022-05-06,123.8,124.29,121.18,123.72,123.72,14417942.0
2022-05-09,122.11,123.33,120.5,121.86,121.86,14312300.0
2022-05-10,123.11,123.78,117.56,118.89,118.89,16382441.0
2022-05-11,119.3,122.89,117.94,118.14,118.14,14630299.0
2022-05-12,117.0,118.32,115.37,118.04,118.04,16318801.0
2022-05-13,119.41,120.25,117.96,119.09,119.09,10443203.0
2022-05-16,118.54,119.46,117.23,118.26,118.26,10269025.0
2022-05-17,121.04,122.97,120.81,122.18,122.18,11160151.0
2022-05-18,121.3,121.97,119.53,120.09,120.09,12664912.0
2022-05-19,118.19,119.65,117.63,118.31,118.31,12765769.0
2022-05-20,119.46,119.67,115.02,117.34,117.34,13150099.0
2022-05-23,120.46,126.57,120.45,124.6,124.6,24376725.0
2022-05-24,124.36,127.49,123.11,126.36,126.36,19324922.0
2022-05-25,126.28,127.86,125.17,127.24,127.24,12780385.0
2022-05-26,128.37,130.19,128.21,129.44,129.44,15990944.0
2022-05-27,130.16,131.27,129.14,131.27,131.27,11177759.0
2022-05-31,130.18,133.15,129.71,132.23,132.23,17015042.0
2022-06-01,132.87,132.87,128.67,129.91,129.91,10768023.0
2022-06-02,129.9,132.01,128.67,132.0,132.0,8374794.0
2022-06-03,131.21,131.77,129.99,130.16,130.16,8596022.0
2022-06-06,131.09,132.39,129.46,129.73,129.73,11323459.0
2022-06-07,128.83,130.32,128.62,130.07,130.07,6722167.0
2022-06-08,129.0,129.45,126.9,128.0,128.0,8422110.0
2022-06-09,127.37,128.1,125.27,125.31,125.31,13565478.0
2022-06-10,122.59,123.4,119.32,119.55,119.55,12951760.0
2022-06-13,116.86,117.95,115.06,115.99,115.99,16805564.0
2022-06-14,115.55,117.32,113.22,114.06,114.06,13357912.0
2022-06-15,115.62,116.95,113.17,115.41,115.41,14083548.0
2022-06-16,113.86,114.26,111.87,113.43,113.43,16724855.0
2022-06-17,113.54,114.63,112.16,113.03,113.03,30919865.0
2022-06-21,115.86,117.03,115.04,115.83,115.83,11680485.0
2022-06-22,114.88,116.2,114.39,115.18,115.18,9848572.0
2022-06-23,115.01,115.18,111.48,113.92,113.92,11851541.0
2022-06-24,113.23,117.82,112.83,117.32,117.32,14841090.0
2022-06-27,118.06,118.5,115.64,116.38,116.38,11280485.0
2022-06-28,117.67,119.29,115.6,115.82,115.82,11615519.0
2022-06-29,116.0,116.82,114.73,115.3,115.3,9338432.0
2022-06-30,113.17,114.08,110.93,112.61,112.61,15172611.0
2022-07-01,112.65,114.42,111.16,114.05,114.05,10573577.0
2022-07-05,110.77,112.71,109.3,112.62,112.62,12515590.0
2022-07-06,111.73,112.99,110.79,111.89,111.89,10656197.0
2022-07-07,113.5,114.9,113.4,114.72,114.72,10347385.0
2022-07-08,115.16,115.65,113.61,114.36,114.36,8807840.0
2022-07-11,113.55,114.23,112.22,112.86,112.86,7944573.0
